model,location,target_type,forecast_date,horizon,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,target_end_date
MOCOS-agent1,PL,Cases,2021-08-16,4,204.688260869565,2.95652173913043,0,201.731739130435,0.1,1,1,68,2021-09-11
MUNI-ARIMA,PL,Cases,2021-08-16,4,2382.0252173913,7,0,2375.0252173913,0.1,1,1,161,2021-09-11
PL_GRedlarski-DistrictsSum,PL,Cases,2021-08-16,4,621.245652173913,0,338.695652173913,282.55,-0.6,0,1,1232,2021-09-11
RobertWalraven-ESG,PL,Cases,2021-08-16,4,925.370434782609,0,427.695652173913,497.674782608696,-0.5,1,1,1967,2021-09-11
epiforecasts-EpiExpert,PL,Cases,2021-08-16,4,956.674347826087,0,853.347826086957,103.32652173913,-0.98,0,0,1419,2021-09-11
epiforecasts-EpiExpert_direct,PL,Cases,2021-08-16,4,956.674347826087,0,853.347826086957,103.32652173913,-0.98,0,0,1419,2021-09-11
epiforecasts-EpiNow2,PL,Cases,2021-08-16,4,432.451304347826,0,95.4782608695652,336.973043478261,-0.3,1,1,682,2021-09-11
EuroCOVIDhub-baseline,PL,Deaths,2021-08-16,1,18.0730434782609,0,0.130434782608696,17.9426086956522,-0.1,1,1,3,2021-08-21
ICM-agentModel,PL,Deaths,2021-08-16,1,52.8939130434783,44.8260869565217,0,8.06782608695652,0.98,0,0,81,2021-08-21
IEM_Health-CovidProject,PL,Deaths,2021-08-16,1,2.12434782608696,0,0.391304347826087,1.73304347826087,-0.3,1,1,3,2021-08-21
ILM-EKF,PL,Deaths,2021-08-16,1,6.2904347826087,1.21739130434783,0,5.07304347826087,0.4,1,1,8,2021-08-21
ITWW-county_repro,PL,Deaths,2021-08-16,1,3.52565217391304,2.43478260869565,0,1.09086956521739,0.8,0,1,6,2021-08-21
Karlen-pypm,PL,Deaths,2021-08-16,1,1.8995652173913,0.173913043478261,0,1.72565217391304,0.2,1,1,2,2021-08-21
MIT_CovidAnalytics-DELPHI,PL,Deaths,2021-08-16,1,5.52956521739131,0,4,1.5295652173913,-0.8,0,1,10,2021-08-21
MOCOS-agent1,PL,Deaths,2021-08-16,1,3.71695652173913,0.869565217391304,0,2.84739130434783,0.3,1,1,6,2021-08-21
MUNI-ARIMA,PL,Deaths,2021-08-16,1,4.79304347826087,0,0.695652173913044,4.09739130434783,-0.3,1,1,6,2021-08-21
RobertWalraven-ESG,PL,Deaths,2021-08-16,1,6.60782608695652,0,0.0869565217391304,6.52086956521739,-0.1,1,1,2,2021-08-21
epiforecasts-EpiExpert,PL,Deaths,2021-08-16,1,1.51130434782609,0,0.91304347826087,0.598260869565218,-0.6,0,1,3,2021-08-21
epiforecasts-EpiExpert_direct,PL,Deaths,2021-08-16,1,1.51130434782609,0,0.91304347826087,0.598260869565218,-0.6,0,1,3,2021-08-21
epiforecasts-EpiNow2,PL,Deaths,2021-08-16,1,6.36086956521739,3.39130434782609,0,2.9695652173913,0.7,0,1,12,2021-08-21
EuroCOVIDhub-baseline,PL,Deaths,2021-08-16,2,34.2882608695652,0,0.434782608695652,33.8534782608696,-0.1,1,1,10,2021-08-28
ICM-agentModel,PL,Deaths,2021-08-16,2,66.1960869565217,56.2608695652174,0,9.93521739130435,0.98,0,0,100,2021-08-28
IEM_Health-CovidProject,PL,Deaths,2021-08-16,2,5.77913043478261,0,3.78260869565217,1.99652173913043,-0.7,0,1,11,2021-08-28
ILM-EKF,PL,Deaths,2021-08-16,2,6.98782608695652,0.739130434782609,0,6.24869565217391,0.3,1,1,7,2021-08-28
ITWW-county_repro,PL,Deaths,2021-08-16,2,2.45478260869565,1.04347826086957,0,1.41130434782609,0.5,1,1,4,2021-08-28
Karlen-pypm,PL,Deaths,2021-08-16,2,2.88130434782609,0,0.304347826086957,2.57695652173913,-0.2,1,1,3,2021-08-28
MIT_CovidAnalytics-DELPHI,PL,Deaths,2021-08-16,2,11.3086956521739,0,9.43478260869565,1.87391304347826,-0.95,0,0,19,2021-08-28
MOCOS-agent1,PL,Deaths,2021-08-16,2,3.97217391304348,0.434782608695652,0,3.53739130434783,0.2,1,1,4,2021-08-28
MUNI-ARIMA,PL,Deaths,2021-08-16,2,9.76521739130435,0,2.60869565217391,7.15652173913044,-0.4,1,1,18,2021-08-28
RobertWalraven-ESG,PL,Deaths,2021-08-16,2,8.41,0,1.04347826086957,7.36652173913043,-0.2,1,1,12,2021-08-28
epiforecasts-EpiExpert,PL,Deaths,2021-08-16,2,2.54565217391304,0,1.43478260869565,1.11086956521739,-0.6,0,1,5,2021-08-28
epiforecasts-EpiExpert_direct,PL,Deaths,2021-08-16,2,2.54565217391304,0,1.43478260869565,1.11086956521739,-0.6,0,1,5,2021-08-28
epiforecasts-EpiNow2,PL,Deaths,2021-08-16,2,5.42304347826087,2.1304347826087,0,3.29260869565217,0.6,0,1,9,2021-08-28
EuroCOVIDhub-baseline,PL,Deaths,2021-08-16,3,46.9334782608696,0,1.08695652173913,45.8465217391304,-0.1,1,1,25,2021-09-04
ICM-agentModel,PL,Deaths,2021-08-16,3,65.804347826087,52.0869565217391,0,13.7173913043478,0.95,0,0,108,2021-09-04
IEM_Health-CovidProject,PL,Deaths,2021-08-16,3,16.5965217391304,0,14.3913043478261,2.20521739130435,-0.9,0,1,27,2021-09-04
ILM-EKF,PL,Deaths,2021-08-16,3,8.03304347826087,0,0.0434782608695652,7.9895652173913,-0.1,1,1,1,2021-09-04
ITWW-county_repro,PL,Deaths,2021-08-16,3,3.2004347826087,0,1,2.2004347826087,-0.4,1,1,5,2021-09-04
Karlen-pypm,PL,Deaths,2021-08-16,3,8.81217391304348,0,6.26086956521739,2.55130434782609,-0.8,0,1,16,2021-09-04
MIT_CovidAnalytics-DELPHI,PL,Deaths,2021-08-16,3,25.4308695652174,0,23.4782608695652,1.95260869565217,-1,0,0,36,2021-09-04
MOCOS-agent1,PL,Deaths,2021-08-16,3,4.77,0,0.217391304347826,4.55260869565217,-0.1,1,1,5,2021-09-04
MUNI-ARIMA,PL,Deaths,2021-08-16,3,18.3817391304348,0,7.43478260869565,10.9469565217391,-0.4,1,1,39,2021-09-04
RobertWalraven-ESG,PL,Deaths,2021-08-16,3,12.9413043478261,0,4.82608695652174,8.11521739130435,-0.4,1,1,29,2021-09-04
epiforecasts-EpiExpert,PL,Deaths,2021-08-16,3,6.95652173913044,0,5.08695652173913,1.8695652173913,-0.8,0,1,13,2021-09-04
epiforecasts-EpiExpert_direct,PL,Deaths,2021-08-16,3,6.95652173913044,0,5.08695652173913,1.8695652173913,-0.8,0,1,13,2021-09-04
epiforecasts-EpiNow2,PL,Deaths,2021-08-16,3,4.39086956521739,0.0434782608695652,0,4.34739130434783,0.1,1,1,1,2021-09-04
EuroCOVIDhub-baseline,PL,Deaths,2021-08-16,4,56.6095652173913,0,1.39130434782609,55.2182608695652,-0.1,1,1,32,2021-09-11
ICM-agentModel,PL,Deaths,2021-08-16,4,58.8086956521739,44.1304347826087,0,14.6782608695652,0.9,0,1,101,2021-09-11
IEM_Health-CovidProject,PL,Deaths,2021-08-16,4,21.4747826086957,0,18.8260869565217,2.64869565217391,-0.9,0,1,35,2021-09-11
ILM-EKF,PL,Deaths,2021-08-16,4,10.6326086956522,0.0434782608695652,0,10.5891304347826,0.1,1,1,1,2021-09-11
ITWW-county_repro,PL,Deaths,2021-08-16,4,4.17608695652174,0,0.826086956521739,3.35,-0.3,1,1,7,2021-09-11
Karlen-pypm,PL,Deaths,2021-08-16,4,9.62608695652174,0,6.52173913043478,3.10434782608696,-0.7,0,1,18,2021-09-11
MIT_CovidAnalytics-DELPHI,PL,Deaths,2021-08-16,4,31.5039130434783,0,29.4782608695652,2.02565217391304,-1,0,0,44,2021-09-11
MOCOS-agent1,PL,Deaths,2021-08-16,4,6.45608695652174,0,0.0869565217391304,6.36913043478261,-0.1,1,1,2,2021-09-11
MUNI-ARIMA,PL,Deaths,2021-08-16,4,26.0413043478261,0,8.69565217391304,17.345652173913,-0.4,1,1,46,2021-09-11
RobertWalraven-ESG,PL,Deaths,2021-08-16,4,15.9978260869565,0,7.1304347826087,8.86739130434783,-0.5,1,1,38,2021-09-11
epiforecasts-EpiExpert,PL,Deaths,2021-08-16,4,6.00913043478261,0,3.04347826086957,2.96565217391304,-0.6,0,1,12,2021-09-11
epiforecasts-EpiExpert_direct,PL,Deaths,2021-08-16,4,6.00913043478261,0,3.04347826086957,2.96565217391304,-0.6,0,1,12,2021-09-11
epiforecasts-EpiNow2,PL,Deaths,2021-08-16,4,6.11521739130435,0,0,6.11521739130435,0,1,1,0,2021-09-11
EuroCOVIDhub-baseline,CZ,Cases,2021-08-23,1,433.123043478261,0,4.65217391304348,428.470869565217,-0.2,1,1,55,2021-08-28
IEM_Health-CovidProject,CZ,Cases,2021-08-23,1,47.2760869565217,0,0.130434782608696,47.145652173913,-0.1,1,1,3,2021-08-28
ILM-EKF,CZ,Cases,2021-08-23,1,110.93,0,2.04347826086957,108.88652173913,-0.1,1,1,47,2021-08-28
Karlen-pypm,CZ,Cases,2021-08-23,1,76.6317391304348,23.1739130434783,0,53.4578260869565,0.4,1,1,135,2021-08-28
MUNI-ARIMA,CZ,Cases,2021-08-23,1,240.42,1.69565217391304,0,238.724347826087,0.1,1,1,39,2021-08-28
MUNI_DMS-SEIAR,CZ,Cases,2021-08-23,1,75.0513043478261,0.260869565217391,0,74.7904347826087,0.1,1,1,6,2021-08-28
RobertWalraven-ESG,CZ,Cases,2021-08-23,1,184.009565217391,11,0,173.009565217391,0.2,1,1,153,2021-08-28
epiforecasts-EpiNow2,CZ,Cases,2021-08-23,1,170.481304347826,0,105.391304347826,65.09,-0.7,0,1,340,2021-08-28
EuroCOVIDhub-baseline,CZ,Cases,2021-08-23,2,947.320434782609,0,26.6521739130435,920.668260869565,-0.2,1,1,325,2021-09-04
IEM_Health-CovidProject,CZ,Cases,2021-08-23,2,106.861739130435,0,48.7391304347826,58.1226086956522,-0.6,0,1,203,2021-09-04
ILM-EKF,CZ,Cases,2021-08-23,2,203.742173913044,0,44.304347826087,159.437826086957,-0.4,1,1,315,2021-09-04
Karlen-pypm,CZ,Cases,2021-08-23,2,75.9030434782609,0,4.1304347826087,71.7726086956522,-0.2,1,1,55,2021-09-04
MUNI-ARIMA,CZ,Cases,2021-08-23,2,577.458260869565,0,5.21739130434783,572.240869565217,-0.1,1,1,120,2021-09-04
MUNI_DMS-SEIAR,CZ,Cases,2021-08-23,2,94.4473913043478,0,11.2608695652174,83.1865217391304,-0.3,1,1,111,2021-09-04
RobertWalraven-ESG,CZ,Cases,2021-08-23,2,222.956956521739,0,8.95652173913044,214.000434782609,-0.2,1,1,154,2021-09-04
epiforecasts-EpiNow2,CZ,Cases,2021-08-23,2,476.89,0,370.782608695652,106.107391304348,-0.8,0,1,892,2021-09-04
EuroCOVIDhub-baseline,CZ,Cases,2021-08-23,3,1471.83086956522,0,127.478260869565,1344.35260869565,-0.2,1,1,1274,2021-09-11
IEM_Health-CovidProject,CZ,Cases,2021-08-23,3,716.333043478261,0,635.217391304348,81.1156521739131,-0.98,0,0,1066,2021-09-11
ILM-EKF,CZ,Cases,2021-08-23,3,644.068260869565,0,426.869565217391,217.198695652174,-0.7,0,1,1262,2021-09-11
Karlen-pypm,CZ,Cases,2021-08-23,3,585.250434782609,0,492,93.2504347826087,-0.95,0,0,942,2021-09-11
MUNI-ARIMA,CZ,Cases,2021-08-23,3,1005.01782608696,0,88.7391304347826,916.278695652174,-0.2,1,1,1019,2021-09-11
MUNI_DMS-SEIAR,CZ,Cases,2021-08-23,3,567.416086956522,0,474.434782608696,92.9813043478261,-0.98,0,0,882,2021-09-11
RobertWalraven-ESG,CZ,Cases,2021-08-23,3,601.59652173913,0,348.391304347826,253.205217391304,-0.7,0,1,1143,2021-09-11
epiforecasts-EpiNow2,CZ,Cases,2021-08-23,3,1241.4352173913,0,1106.30434782609,135.130869565217,-0.9,0,1,2055,2021-09-11
EuroCOVIDhub-baseline,CZ,Cases,2021-08-23,4,1824.23217391304,0,141.565217391304,1682.66695652174,-0.2,1,1,1654,2021-09-18
IEM_Health-CovidProject,CZ,Cases,2021-08-23,4,801.622173913044,0,664.04347826087,137.578695652174,-0.9,0,1,1343,2021-09-18
ILM-EKF,CZ,Cases,2021-08-23,4,832.807391304348,0,550.782608695652,282.024782608696,-0.7,0,1,1640,2021-09-18
Karlen-pypm,CZ,Cases,2021-08-23,4,790.467826086957,0,677,113.467826086957,-0.95,0,0,1229,2021-09-18
MUNI-ARIMA,CZ,Cases,2021-08-23,4,1420.21826086957,0,128.347826086957,1291.87043478261,-0.2,1,1,1448,2021-09-18
MUNI_DMS-SEIAR,CZ,Cases,2021-08-23,4,699.035652173913,0,594.782608695652,104.253043478261,-0.98,0,0,1058,2021-09-18
RobertWalraven-ESG,CZ,Cases,2021-08-23,4,835.869130434783,0,546.304347826087,289.564782608696,-0.8,0,1,1567,2021-09-18
epiforecasts-EpiNow2,CZ,Cases,2021-08-23,4,1569.33,0,1417.95652173913,151.37347826087,-0.9,0,1,2579,2021-09-18
EuroCOVIDhub-baseline,CZ,Deaths,2021-08-23,1,8.15739130434783,0,1.1304347826087,7.02695652173913,-0.4,1,1,6,2021-08-28
IEM_Health-CovidProject,CZ,Deaths,2021-08-23,1,5.90739130434783,0,5.21739130434783,0.69,-0.98,0,0,8,2021-08-28
ILM-EKF,CZ,Deaths,2021-08-23,1,3.86739130434783,0,1.04347826086957,2.82391304347826,-0.4,1,1,6,2021-08-28
Karlen-pypm,CZ,Deaths,2021-08-23,1,4.60565217391304,0,3.82608695652174,0.779565217391304,-0.9,0,1,8,2021-08-28
MUNI-ARIMA,CZ,Deaths,2021-08-23,1,3.61304347826087,0,0.217391304347826,3.39565217391304,-0.2,1,1,3,2021-08-28
MUNI_DMS-SEIAR,CZ,Deaths,2021-08-23,1,5.13130434782609,0,3.1304347826087,2.00086956521739,-0.7,0,1,10,2021-08-28
RobertWalraven-ESG,CZ,Deaths,2021-08-23,1,4.85217391304348,0,1.43478260869565,3.41739130434783,-0.4,1,1,9,2021-08-28
epiforecasts-EpiNow2,CZ,Deaths,2021-08-23,1,2.96,0,1.56521739130435,1.39478260869565,-0.6,0,1,6,2021-08-28
EuroCOVIDhub-baseline,CZ,Deaths,2021-08-23,2,14.6260869565217,0.347826086956522,0,14.2782608695652,0.2,1,1,6,2021-09-04
IEM_Health-CovidProject,CZ,Deaths,2021-08-23,2,1.64086956521739,0.91304347826087,0,0.727826086956522,0.6,0,1,3,2021-09-04
ILM-EKF,CZ,Deaths,2021-08-23,2,4.08260869565217,1.21739130434783,0,2.86521739130435,0.5,1,1,6,2021-09-04
Karlen-pypm,CZ,Deaths,2021-08-23,2,1.20086956521739,0.260869565217391,0,0.94,0.3,1,1,2,2021-09-04
MUNI-ARIMA,CZ,Deaths,2021-08-23,2,8.04913043478261,1.69565217391304,0,6.35347826086957,0.4,1,1,11,2021-09-04
MUNI_DMS-SEIAR,CZ,Deaths,2021-08-23,2,2.21478260869565,0.173913043478261,0,2.04086956521739,0.2,1,1,2,2021-09-04
RobertWalraven-ESG,CZ,Deaths,2021-08-23,2,4.05173913043478,0.0869565217391304,0,3.96478260869565,0.1,1,1,2,2021-09-04
epiforecasts-EpiNow2,CZ,Deaths,2021-08-23,2,2.79521739130435,1.34782608695652,0,1.44739130434783,0.6,0,1,5,2021-09-04
EuroCOVIDhub-baseline,CZ,Deaths,2021-08-23,3,20.0473913043478,0.173913043478261,0,19.8734782608696,0.1,1,1,4,2021-09-11
IEM_Health-CovidProject,CZ,Deaths,2021-08-23,3,0.86,0.0434782608695652,0,0.816521739130435,0.1,1,1,1,2021-09-11
ILM-EKF,CZ,Deaths,2021-08-23,3,3.48391304347826,0.521739130434783,0,2.96217391304348,0.3,1,1,4,2021-09-11
Karlen-pypm,CZ,Deaths,2021-08-23,3,1.16869565217391,0.0434782608695652,0,1.12521739130435,0.1,1,1,1,2021-09-11
MUNI-ARIMA,CZ,Deaths,2021-08-23,3,10.84,1.08695652173913,0,9.75304347826087,0.3,1,1,11,2021-09-11
MUNI_DMS-SEIAR,CZ,Deaths,2021-08-23,3,2.07782608695652,0,0,2.07782608695652,0,1,1,0,2021-09-11
RobertWalraven-ESG,CZ,Deaths,2021-08-23,3,4.44826086956522,0,0,4.44826086956522,0,1,1,0,2021-09-11
epiforecasts-EpiNow2,CZ,Deaths,2021-08-23,3,1.61695652173913,0.130434782608696,0,1.48652173913043,0.2,1,1,1,2021-09-11
EuroCOVIDhub-baseline,CZ,Deaths,2021-08-23,4,24.3804347826087,0,0.217391304347826,24.1630434782609,-0.1,1,1,5,2021-09-18
IEM_Health-CovidProject,CZ,Deaths,2021-08-23,4,5.3004347826087,0,4.39130434782609,0.909130434782609,-0.9,0,1,9,2021-09-18
ILM-EKF,CZ,Deaths,2021-08-23,4,3.89695652173913,0,0.652173913043478,3.24478260869565,-0.3,1,1,5,2021-09-18
Karlen-pypm,CZ,Deaths,2021-08-23,4,3.84260869565217,0,2.65217391304348,1.1904347826087,-0.7,0,1,7,2021-09-18
MUNI-ARIMA,CZ,Deaths,2021-08-23,4,13.8730434782609,0.173913043478261,0,13.6991304347826,0.1,1,1,4,2021-09-18
MUNI_DMS-SEIAR,CZ,Deaths,2021-08-23,4,4.33521739130435,0,2.21739130434783,2.11782608695652,-0.6,0,1,9,2021-09-18
RobertWalraven-ESG,CZ,Deaths,2021-08-23,4,5.90782608695652,0,0.956521739130435,4.95130434782609,-0.3,1,1,10,2021-09-18
epiforecasts-EpiNow2,CZ,Deaths,2021-08-23,4,5.34173913043478,0,3.73913043478261,1.60260869565217,-0.7,0,1,10,2021-09-18
CovidMetrics-epiBATS,DE,Cases,2021-08-23,1,3557.3452173913,0,1864.73913043478,1692.60608695652,-0.7,0,1,6727,2021-08-28
EuroCOVIDhub-baseline,DE,Cases,2021-08-23,1,9330.11043478261,0,7572.4347826087,1757.67565217391,-0.8,0,1,15224,2021-08-28
FIAS_FZJ-Epi1Ger,DE,Cases,2021-08-23,1,17085.7965217391,16143.4347826087,0,942.361739130435,1,0,0,19531,2021-08-28
HZI-AgeExtendedSEIR,DE,Cases,2021-08-23,1,6955.11173913044,6377.95652173913,0,577.155217391305,0.98,0,0,9675,2021-08-28
IEM_Health-CovidProject,DE,Cases,2021-08-23,1,1720.39739130435,8.56521739130435,0,1711.83217391304,0.1,1,1,197,2021-08-28
ILM-EKF,DE,Cases,2021-08-23,1,5897.92304347826,3165.91304347826,0,2732.01,0.7,0,1,10826,2021-08-28
ITWW-county_repro,DE,Cases,2021-08-23,1,14168.1804347826,13031.6956521739,0,1136.4847826087,1,0,0,18115,2021-08-28
Karlen-pypm,DE,Cases,2021-08-23,1,8872.86217391305,5372.13043478261,0,3500.73173913044,0.7,0,1,16277,2021-08-28
MIT_CovidAnalytics-DELPHI,DE,Cases,2021-08-23,1,9572.70260869565,0,6636.4347826087,2936.26782608696,-0.8,0,1,17234,2021-08-28
MUNI-ARIMA,DE,Cases,2021-08-23,1,2786.89304347826,0,544.652173913044,2242.24086956522,-0.3,1,1,4047,2021-08-28
RobertWalraven-ESG,DE,Cases,2021-08-23,1,6989.9247826087,0,6094.95652173913,894.968260869565,-1,0,0,10134,2021-08-28
UNIPV-BayesINGARCHX,DE,Cases,2021-08-23,1,4849.40565217391,0,4703,146.405652173913,-1,0,0,5545,2021-08-28
epiforecasts-EpiExpert,DE,Cases,2021-08-23,1,3414.72173913044,902.304347826087,0,2512.41739130435,0.4,1,1,5473,2021-08-28
epiforecasts-EpiExpert_Rt,DE,Cases,2021-08-23,1,3646.02869565217,1376.82608695652,0,2269.20260869565,0.5,1,1,6475,2021-08-28
epiforecasts-EpiExpert_direct,DE,Cases,2021-08-23,1,3312.61826086957,556.913043478261,0,2755.7052173913,0.3,1,1,4471,2021-08-28
epiforecasts-EpiNow2,DE,Cases,2021-08-23,1,4958.30434782609,2036.4347826087,0,2921.86956521739,0.6,0,1,9266,2021-08-28
itwm-dSEIR,DE,Cases,2021-08-23,1,7867.28043478261,7368.39130434783,0,498.889130434783,1,0,0,9619,2021-08-28
CovidMetrics-epiBATS,DE,Cases,2021-08-23,2,7180.82869565218,0,3308.5652173913,3872.26347826087,-0.6,0,1,13405,2021-09-04
EuroCOVIDhub-baseline,DE,Cases,2021-08-23,2,14454.7613043478,0,11119.5652173913,3335.19608695652,-0.9,0,1,24976,2021-09-04
FIAS_FZJ-Epi1Ger,DE,Cases,2021-08-23,2,54850.0513043478,52344.8695652174,0,2505.18173913044,1,0,0,60288,2021-09-04
HZI-AgeExtendedSEIR,DE,Cases,2021-08-23,2,30819.1291304348,29057.347826087,0,1761.78130434783,1,0,0,37749,2021-09-04
IEM_Health-CovidProject,DE,Cases,2021-08-23,2,7674.53565217392,4554.73913043478,0,3119.79652173913,0.8,0,1,13807,2021-09-04
ILM-EKF,DE,Cases,2021-08-23,2,25399.5043478261,16933.4782608696,0,8466.02608695652,0.9,0,1,43322,2021-09-04
ITWW-county_repro,DE,Cases,2021-08-23,2,32456.587826087,29335.2608695652,0,3121.32695652174,1,0,0,41425,2021-09-04
Karlen-pypm,DE,Cases,2021-08-23,2,31908.4939130435,24167.9565217391,0,7740.53739130435,0.95,0,0,52611,2021-09-04
MIT_CovidAnalytics-DELPHI,DE,Cases,2021-08-23,2,16923.7513043478,0,12774.5652173913,4149.18608695652,-0.9,0,1,29029,2021-09-04
MUNI-ARIMA,DE,Cases,2021-08-23,2,4520.10913043478,0,98.3913043478261,4421.71782608696,-0.1,1,1,2263,2021-09-04
RobertWalraven-ESG,DE,Cases,2021-08-23,2,13917.2608695652,0,12798.6086956522,1118.65217391304,-1,0,0,17848,2021-09-04
UNIPV-BayesINGARCHX,DE,Cases,2021-08-23,2,1010.54434782609,0,680.869565217391,329.674782608696,-0.8,0,1,1792,2021-09-04
epiforecasts-EpiExpert,DE,Cases,2021-08-23,2,11263.4717391304,6409.34782608696,0,4854.12391304348,0.7,0,1,20469,2021-09-04
epiforecasts-EpiExpert_Rt,DE,Cases,2021-08-23,2,5762.71826086957,1843,0,3919.71826086957,0.5,1,1,9703,2021-09-04
epiforecasts-EpiExpert_direct,DE,Cases,2021-08-23,2,18149.2882608696,12360.6956521739,0,5788.59260869565,0.9,0,1,31234,2021-09-04
epiforecasts-EpiNow2,DE,Cases,2021-08-23,2,17994.3147826087,8353,0,9641.3147826087,0.7,0,1,32587,2021-09-04
itwm-dSEIR,DE,Cases,2021-08-23,2,32257.0491304348,30019.3913043478,0,2237.65782608696,1,0,0,40114,2021-09-04
CovidMetrics-epiBATS,DE,Cases,2021-08-23,3,9170.34173913043,0,3487.4347826087,5682.90695652174,-0.5,1,1,16555,2021-09-11
EuroCOVIDhub-baseline,DE,Cases,2021-08-23,3,16461.897826087,0,11939.347826087,4522.55,-0.8,0,1,29179,2021-09-11
FIAS_FZJ-Epi1Ger,DE,Cases,2021-08-23,3,126401.285217391,120732.826086957,0,5668.45913043478,1,0,0,137247,2021-09-11
HZI-AgeExtendedSEIR,DE,Cases,2021-08-23,3,78557.1460869565,75835.2608695652,0,2721.8852173913,1,0,0,88479,2021-09-11
IEM_Health-CovidProject,DE,Cases,2021-08-23,3,25146.6369565217,18109.2608695652,0,7037.37608695652,0.95,0,0,40941,2021-09-11
ILM-EKF,DE,Cases,2021-08-23,3,65668.7556521739,44624.5217391304,0,21044.2339130435,0.95,0,0,106294,2021-09-11
ITWW-county_repro,DE,Cases,2021-08-23,3,69258.0104347826,61655.7826086957,0,7602.22782608696,1,0,0,87585,2021-09-11
Karlen-pypm,DE,Cases,2021-08-23,3,77205.4221739131,61861.8260869565,0,15343.5960869565,0.98,0,0,117622,2021-09-11
MIT_CovidAnalytics-DELPHI,DE,Cases,2021-08-23,3,25336.437826087,0,20326.6086956522,5009.82913043478,-0.95,0,0,41610,2021-09-11
MUNI-ARIMA,DE,Cases,2021-08-23,3,6802.89956521739,297.304347826087,0,6505.59521739131,0.2,1,1,4796,2021-09-11
RobertWalraven-ESG,DE,Cases,2021-08-23,3,19761.5686956522,0,18419.2173913043,1342.35130434783,-1,0,0,24478,2021-09-11
UNIPV-BayesINGARCHX,DE,Cases,2021-08-23,3,7300.36130434783,6719.78260869565,0,580.578695652174,1,0,0,9809,2021-09-11
epiforecasts-EpiExpert,DE,Cases,2021-08-23,3,23355.43,15169.1304347826,0,8186.29956521739,0.9,0,1,40208,2021-09-11
epiforecasts-EpiExpert_Rt,DE,Cases,2021-08-23,3,6820.76304347826,998.434782608696,0,5822.32826086957,0.3,1,1,7706,2021-09-11
epiforecasts-EpiExpert_direct,DE,Cases,2021-08-23,3,46541.247826087,35990.9565217391,0,10550.2913043478,0.98,0,0,72710,2021-09-11
epiforecasts-EpiNow2,DE,Cases,2021-08-23,3,42393.4434782609,19783.2608695652,0,22610.1826086957,0.7,0,1,72103,2021-09-11
itwm-dSEIR,DE,Cases,2021-08-23,3,73143.0439130435,66107.9130434783,0,7035.13086956522,1,0,0,97846,2021-09-11
CovidMetrics-epiBATS,DE,Cases,2021-08-23,4,7865.5347826087,0,709.130434782609,7156.40434782609,-0.2,1,1,8264,2021-09-18
EuroCOVIDhub-baseline,DE,Cases,2021-08-23,4,11362.867826087,0,5930.4347826087,5432.43304347826,-0.6,0,1,21248,2021-09-18
FIAS_FZJ-Epi1Ger,DE,Cases,2021-08-23,4,254220.446956522,242519.695652174,0,11700.7513043478,1,0,0,274137,2021-09-18
HZI-AgeExtendedSEIR,DE,Cases,2021-08-23,4,159954.819565217,155755.52173913,0,4199.29782608696,1,0,0,174405,2021-09-18
IEM_Health-CovidProject,DE,Cases,2021-08-23,4,57871.6847826087,41211.4347826087,0,16660.25,0.98,0,0,88183,2021-09-18
ILM-EKF,DE,Cases,2021-08-23,4,144333.814347826,97431.4782608696,0,46902.3360869565,0.98,0,0,221032,2021-09-18
ITWW-county_repro,DE,Cases,2021-08-23,4,139115.536521739,122203.217391304,0,16912.3191304348,1,0,0,175436,2021-09-18
Karlen-pypm,DE,Cases,2021-08-23,4,157813.004782609,129798.47826087,0,28014.5265217391,1,0,0,227597,2021-09-18
MIT_CovidAnalytics-DELPHI,DE,Cases,2021-08-23,4,26064.3482608696,0,20607.652173913,5456.69608695652,-0.9,0,1,44492,2021-09-18
MUNI-ARIMA,DE,Cases,2021-08-23,4,13716.0734782609,4621.69565217391,0,9094.37782608695,0.5,1,1,23985,2021-09-18
RobertWalraven-ESG,DE,Cases,2021-08-23,4,14687.6730434783,0,13121.5652173913,1566.10782608696,-1,0,0,20190,2021-09-18
UNIPV-BayesINGARCHX,DE,Cases,2021-08-23,4,32141.6291304348,31230,0,911.629130434783,1,0,0,36024,2021-09-18
epiforecasts-EpiExpert,DE,Cases,2021-08-23,4,46661.1039130435,34116.347826087,0,12544.7560869565,0.95,0,0,75030,2021-09-18
epiforecasts-EpiExpert_Rt,DE,Cases,2021-08-23,4,9996.61608695652,2432.17391304348,0,7564.44217391304,0.4,1,1,14882,2021-09-18
epiforecasts-EpiExpert_direct,DE,Cases,2021-08-23,4,93826.1147826087,76301.1304347826,0,17524.9843478261,1,0,0,135178,2021-09-18
epiforecasts-EpiNow2,DE,Cases,2021-08-23,4,85493.9313043478,42496.1739130435,0,42997.7573913043,0.8,0,1,139388,2021-09-18
itwm-dSEIR,DE,Cases,2021-08-23,4,130927.223478261,112700,0,18227.2234782609,0.98,0,0,194540,2021-09-18
EuroCOVIDhub-baseline,DE,Deaths,2021-08-23,1,35.4665217391304,0,5.86956521739131,29.5969565217391,-0.4,1,1,31,2021-08-28
FIAS_FZJ-Epi1Ger,DE,Deaths,2021-08-23,1,29.0482608695652,27.7826086956522,0,1.26565217391304,1,0,0,33,2021-08-28
