model,location,target_type,forecast_date,target_val,current_val,rel_score,average,nmod,ens_type
weighted.mean_ensemble,Average,Cases,,25371.7881253558,17850.4360287352,1.42135397054239,average,3,invscore_mean
weighted.mean_ensemble,BE,Cases,,34057.3426308015,28242.2410563859,1.20590085478011,average,3,invscore_mean
weighted.mean_ensemble,BG,Cases,,6993.12051972643,5716.46989130435,1.22332849690402,average,3,invscore_mean
weighted.mean_ensemble,CY,Cases,,4485.31745647964,3610.30183537138,1.24236633417611,average,3,invscore_mean
weighted.mean_ensemble,EE,Cases,,3847.79212972896,2889.41835371377,1.33168397881303,average,3,invscore_mean
weighted.mean_ensemble,ES,Cases,,83791.3410345077,69774.1730412138,1.20089335899423,average,3,invscore_mean
weighted.mean_ensemble,FI,Cases,,6460.7330121327,5735.8456861413,1.12637845675361,average,3,invscore_mean
weighted.mean_ensemble,GR,Cases,,31725.7063944035,18753.3220538949,1.69173793865574,average,3,invscore_mean
weighted.mean_ensemble,HR,Cases,,5703.42799472807,5391.66946105073,1.05782226375884,average,3,invscore_mean
weighted.mean_ensemble,HU,Cases,,12191.8973743537,11709.959526721,1.04115623512899,average,3,invscore_mean
weighted.mean_ensemble,IT,Cases,,167538.337666602,85854.2739605978,1.95142687647084,average,3,invscore_mean
weighted.mean_ensemble,LT,Cases,,5680.7764788242,4998.23206861413,1.13655716678224,average,3,invscore_mean
weighted.mean_ensemble,LV,Cases,,5681.92853036148,4497.44429121377,1.26336829595905,average,3,invscore_mean
weighted.mean_ensemble,MT,Cases,,1530.74704247833,941.680133605072,1.62554883325202,average,3,invscore_mean
weighted.mean_ensemble,NO,Cases,,9120.37420259954,8807.74742413949,1.03549452128966,average,3,invscore_mean
weighted.mean_ensemble,PT,Cases,,23851.9421047927,22269.332729846,1.07106676226655,average,3,invscore_mean
weighted.mean_ensemble,RO,Cases,,29898.3196772038,20861.8215092844,1.43315959557499,average,3,invscore_mean
weighted.mean_ensemble,SI,Cases,,9592.50102649554,7364.8998607337,1.30246184033518,average,3,invscore_mean
weighted.mean_ensemble,SK,Cases,,19982.4550189029,12241.7118863225,1.63232521762166,average,3,invscore_mean
weighted.mean_ensemble,AT,Deaths,,31.0076784449508,25.0656057518116,1.23706080563043,average,3,invscore_mean
weighted.mean_ensemble,Average,Deaths,,53.1915017968736,38.903176831723,1.36727913062101,average,3,invscore_mean
weighted.mean_ensemble,BE,Deaths,,34.9175703635574,28.9454664855072,1.20632259912067,average,3,invscore_mean
weighted.mean_ensemble,BG,Deaths,,88.7816952231943,59.4424320652174,1.49357440701261,average,3,invscore_mean
weighted.mean_ensemble,CY,Deaths,,4.74413141181846,3.86993432971015,1.22589455211086,average,3,invscore_mean
