model,target_type,location,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill
epiforecasts-EpiExpert_Rt,Cases,CZ,1,1049.95836956522,742.523586956522,0,307.434782608696,0.114782608695652,0.425,1615,0.792924011872695,0.535076392970817
epiforecasts-EpiExpert_Rt,Cases,CZ,2,1752.31032608696,910.897282608696,0,841.413043478261,-0.0156521739130435,0.575,2914,0.765523807102292,0.545291127258038
epiforecasts-EpiExpert_Rt,Cases,CZ,3,2715.4272826087,1180.4272826087,0,1535,-0.167826086956522,0.75,4616.5,0.979050140818674,0.780062650221348
epiforecasts-EpiExpert_Rt,Cases,CZ,4,3534.65217391304,1570.30434782609,0,1964.34782608696,-0.189565217391304,0.775,5969.5,1.23662599754175,1.08418039385958
epiforecasts-EpiExpert_Rt,Deaths,CZ,1,11.7595652173913,9.08565217391304,1.09782608695652,1.57608695652174,0.223478260869565,0.05,15.5,0.390377141054723,0.276928487654186
epiforecasts-EpiExpert_Rt,Deaths,CZ,2,25.9577173913043,9.74032608695652,0.173913043478261,16.0434782608696,-0.0156521739130435,0.325,35,0.54933340598381,0.336462955724675
epiforecasts-EpiExpert_Rt,Deaths,CZ,3,44.4815217391304,12.5902173913043,0.206521739130435,31.6847826086957,-0.189565217391304,0.595,64.5,0.704282771383654,0.444141889893412
epiforecasts-EpiExpert_Rt,Deaths,CZ,4,63.9419565217391,17.1267391304348,0,46.8152173913044,-0.32,0.835,95.75,1.0068525422991,0.687892009124083
epiforecasts-EpiExpert_Rt,Cases,DE,1,6788.65288329519,2193.4652402746,1435.79633867277,3159.39130434783,0.0175286041189931,0.0973684210526316,9325.73684210526,1.33006200938529,1.35414279717106
epiforecasts-EpiExpert_Rt,Cases,DE,2,11057.2166819222,2728.2761784897,1987.49885583524,6341.44164759725,-0.0785812356979405,0.127368421052632,15657.2105263158,0.973783181700971,1.00857642556129
epiforecasts-EpiExpert_Rt,Cases,DE,3,16010.2005720824,3688.49576659039,2245.80778032037,10075.8970251716,-0.0968878718535469,0.165789473684211,22328.3684210526,0.877997549846875,1.03518696155212
epiforecasts-EpiExpert_Rt,Cases,DE,4,20583.8700457666,5021.5771395881,2591.80778032037,12970.4851258581,-0.0877345537757437,0.0736842105263158,29089.7894736842,0.802275346278725,1.08728892943586
epiforecasts-EpiExpert_Rt,Deaths,DE,1,116.635560640732,33.370114416476,23.9862700228833,59.279176201373,-0.225034324942792,0.117368421052632,179.210526315789,1.75105410180673,1.94866381253151
epiforecasts-EpiExpert_Rt,Deaths,DE,2,173.028100686499,41.1585354691076,28.6384439359268,103.231121281465,-0.339450800915332,0.128421052631579,261.947368421053,1.70294525367139,1.79526707526716
epiforecasts-EpiExpert_Rt,Deaths,DE,3,236.431876430206,54.8254691075515,27.5469107551487,154.059496567506,-0.357757437070938,0.146315789473684,348.21052631579,1.70897047171091,1.86093740923735
epiforecasts-EpiExpert_Rt,Deaths,DE,4,300.317459954233,68.894118993135,25.5514874141876,205.871853546911,-0.325720823798627,0.173684210526316,439.052631578947,1.64905209879734,1.99266414220215
epiforecasts-EpiExpert_Rt,Cases,FR,1,40504.8869565217,31653.0173913044,0,8851.86956521739,0.136521739130435,0.4,58031,1.26459987847024,1.05460732155943
epiforecasts-EpiExpert_Rt,Cases,FR,2,50555.7439130435,30450.5265217391,0,20105.2173913043,-0.0373913043478261,0.6,85864,0.94123173077536,0.8573704698037
epiforecasts-EpiExpert_Rt,Cases,FR,3,47743.8069565217,28780.067826087,0,18963.7391304348,-0.0373913043478261,0.6,81704,0.624484831489833,0.637730612153905
epiforecasts-EpiExpert_Rt,Cases,FR,4,31782.027826087,22851.3756521739,0,8930.65217391304,0.0495652173913044,0.5,47537,0.366769626199006,0.382098447996414
epiforecasts-EpiExpert_Rt,Deaths,FR,1,531.766086956522,399.548695652174,0,132.217391304348,0.136521739130435,0.4,763,2.2321503382235,2.56164215691298
epiforecasts-EpiExpert_Rt,Deaths,FR,2,606.35347826087,424.614347826087,0,181.739130434783,0.0495652173913044,0.5,966,1.97303332906904,1.87121692128133
epiforecasts-EpiExpert_Rt,Deaths,FR,3,833.605652173913,455.040434782609,0,378.565217391304,-0.124347826086957,0.7,1409,1.9683422764263,1.78330581608263
epiforecasts-EpiExpert_Rt,Deaths,FR,4,839.847391304348,450.369130434783,0,389.478260869565,-0.124347826086957,0.7,1406,1.57708904805327,1.57308962569215
epiforecasts-EpiExpert_Rt,Cases,GB,1,15866.7832951945,6396.94118993135,745.970251716247,8723.87185354691,0.0404118993135012,-0.0326315789473684,23941.1052631579,0.996154264332717,0.976909063628562
epiforecasts-EpiExpert_Rt,Cases,GB,2,32756.7866590389,8818.91480549199,3182.47826086957,20755.3935926773,-0.0236613272311213,-0.127894736842105,47330.4210526316,0.951914689721143,0.956239906413976
epiforecasts-EpiExpert_Rt,Cases,GB,3,57676.7581235698,11057.8839816934,9356.89473684211,37261.9794050343,-0.138077803203661,-0.197894736842105,80767.4736842105,0.997739016952205,1.13718455450174
epiforecasts-EpiExpert_Rt,Cases,GB,4,76259.1229061785,13161.1801144165,19367.4965675057,43730.4462242563,-0.225034324942792,-0.330526315789474,106983.315789474,0.960548380954466,1.26065755930383
epiforecasts-EpiExpert_Rt,Deaths,GB,1,57.6839130434783,10.2445537757437,47.0411899313501,0.398169336384439,-0.0145080091533181,-0.327894736842105,77,1.04692487033926,0.835972542303719
epiforecasts-EpiExpert_Rt,Deaths,GB,2,84.6490160183067,12.7634324942792,68.9061784897025,2.97940503432494,-0.0556979405034325,-0.136842105263158,106.315789473684,0.965770933856309,0.660561366252127
epiforecasts-EpiExpert_Rt,Deaths,GB,3,113.278695652174,18.2970022883295,84.8810068649886,10.1006864988558,-0.138077803203661,-0.0357894736842105,153.315789473684,0.929733815060909,0.62827129418865
epiforecasts-EpiExpert_Rt,Deaths,GB,4,146.197391304348,25.513180778032,92.1075514874142,28.5766590389016,-0.147231121281465,-0.0342105263157895,210.263157894737,0.847420847254649,0.638423396148235
epiforecasts-EpiExpert_Rt,Cases,PL,1,1093.54409207161,434.945626598465,84.0460358056266,574.552429667519,0.116061381074169,-0.129411764705882,1778.70588235294,0.492258624487243,0.340848681817022
epiforecasts-EpiExpert_Rt,Cases,PL,2,2193.73286445013,518.262276214834,322.565217391304,1352.90537084399,-0.0373913043478261,-0.15,3351.82352941177,0.713266079026806,0.566478657608976
epiforecasts-EpiExpert_Rt,Cases,PL,3,3330.88611253197,642.558746803069,602.237851662404,2086.0895140665,-0.0885421994884911,-0.160588235294118,4790,0.924400176936459,0.883614779268664
epiforecasts-EpiExpert_Rt,Cases,PL,4,3527.4174168798,828.020997442455,467.416879795396,2231.97953964194,-0.144808184143223,-0.161764705882353,5103.52941176471,0.92235834699848,1.00987462218327
epiforecasts-EpiExpert_Rt,Deaths,PL,1,64.8574680306906,35.6400767263427,27.1994884910486,2.01790281329923,-0.155038363171355,-0.195294117647059,85.0588235294118,0.849433230682986,0.796520813861237
epiforecasts-EpiExpert_Rt,Deaths,PL,2,74.276368286445,27.7418414322251,43.0434782608696,3.49104859335038,-0.234322250639386,-0.218235294117647,96.6470588235294,0.721246089867539,0.566625821085251
epiforecasts-EpiExpert_Rt,Deaths,PL,3,71.8710230179028,23.2827877237852,42.6240409207161,5.96419437340154,-0.282915601023018,-0.169411764705882,114.588235294118,0.740339999830734,0.569740278865183
epiforecasts-EpiExpert_Rt,Deaths,PL,4,60.6943222506394,20.7991815856778,33.8184143222506,6.076726342711,-0.257340153452685,-0.117647058823529,77.2352941176471,0.642461781102892,0.538662185408679
epiforecasts-EpiExpert_direct,Cases,DE,1,3876.04476190476,1408.94745341615,367.221532091097,2099.87577639752,-0.0663768115942029,0.160952380952381,6104.7619047619,0.745813748096378,0.759316714476058
epiforecasts-EpiExpert_direct,Cases,DE,2,8916.5849068323,2167.68635610766,751.03933747412,5997.85921325052,-0.194741200828157,0.256666666666667,13568.2857142857,0.86607375306662,0.897018542274044
epiforecasts-EpiExpert_direct,Cases,DE,3,16779.6484057971,3221.78505175983,1460.98136645963,12096.8819875776,-0.294120082815735,0.26,23874.0952380952,0.996595701309295,1.17501794408675
epiforecasts-EpiExpert_direct,Cases,DE,4,26632.9312836439,4868.81534161491,2079.20289855072,19684.9130434783,-0.306542443064182,0.26,36649.6190476191,1.0770470569117,1.45967509396047
epiforecasts-EpiExpert_direct,Deaths,DE,1,32.5895859213251,12.6682608695652,5.2712215320911,14.6501035196687,-0.0870807453416149,0.23047619047619,48.7619047619048,0.551738609522731,0.614003337329247
epiforecasts-EpiExpert_direct,Deaths,DE,2,59.0795238095238,17.6985714285714,7.48447204968944,33.8964803312629,-0.194741200828157,0.254761904761905,88.3333333333333,0.696756439815903,0.734529717373539
epiforecasts-EpiExpert_direct,Deaths,DE,3,82.9224430641822,22.7195445134576,6.62525879917184,53.5776397515528,-0.176107660455487,0.368571428571429,126.285714285714,0.757161904616804,0.824491081896916
epiforecasts-EpiExpert_direct,Deaths,DE,4,100.936480331263,27.7667080745342,6.4472049689441,66.7225672877847,-0.0995031055900621,0.352380952380952,146.333333333333,0.705253227590499,0.852206439576309
epiforecasts-EpiExpert_direct,Cases,FR,1,14675.7726086957,3647.93782608696,3961.60869565217,7066.22608695652,-0.263478260869565,0.38,21876.2,0.772011121566699,0.643815166354775
epiforecasts-EpiExpert_direct,Cases,FR,2,88026.9796521739,4477.40573913044,2848.55652173913,80701.0173913043,-0.437391304347826,0.524,98837.4,0.956609052529018,0.871377712807923
epiforecasts-EpiExpert_direct,Cases,FR,3,92090.4211304348,5046.67330434783,674.095652173913,86369.6521739131,-0.280869565217391,0.44,101850.2,0.962655462654581,0.983074090090212
epiforecasts-EpiExpert_direct,Cases,FR,4,94767.8246086956,5538.70286956522,60.8260869565217,89168.2956521739,-0.10695652173913,0.48,102597.8,0.858194693278593,0.894062204056628
epiforecasts-EpiExpert_direct,Deaths,FR,1,147.019913043478,40.8981739130435,67.9739130434783,38.1478260869565,-0.193913043478261,0.33,218,1.06817716282979,1.22585275933261
epiforecasts-EpiExpert_direct,Deaths,FR,2,197.063652173913,48.6114782608696,50.8782608695652,97.5739130434783,-0.298260869565217,0.436,309.2,1.10344476650181,1.04650260507852
epiforecasts-EpiExpert_direct,Deaths,FR,3,224.119217391304,56.5453043478261,24.3478260869565,143.226086956522,-0.33304347826087,0.51,353.4,1.03415166381591,0.936934952259809
epiforecasts-EpiExpert_direct,Deaths,FR,4,251.440608695652,66.5449565217391,23.2782608695652,161.617391304348,-0.33304347826087,0.51,397.8,1.00251433702947,0.999972008641727
epiforecasts-EpiExpert_direct,Cases,GB,1,14627.0408102767,3348.53685770751,2993.03359683794,8285.47035573123,-0.120395256916996,0.01,21146.7727272727,0.812616950551121,0.79691759868474
epiforecasts-EpiExpert_direct,Cases,GB,2,30348.3054545455,5965.70071146245,5241.35770750988,19141.2470355731,-0.144110671936759,0.0445454545454545,41809.6363636364,0.778298828616375,0.781835186571445
epiforecasts-EpiExpert_direct,Cases,GB,3,52152.6947233202,9410.76586956522,9918.67588932806,32823.2529644269,-0.254782608695652,-0.00318181818181818,75154,0.842334357348282,0.960060300967964
epiforecasts-EpiExpert_direct,Cases,GB,4,74394.4780632411,12671.8278656126,15742.5513833992,45980.0988142293,-0.266640316205534,-0.0563636363636364,102314.590909091,0.907290511263112,1.19076005351437
epiforecasts-EpiExpert_direct,Deaths,GB,1,50.4272924901186,9.52808300395257,40.1304347826087,0.768774703557312,-0.199446640316206,-0.635,68.9545454545455,0.89371816177381,0.713636541616353
epiforecasts-EpiExpert_direct,Deaths,GB,2,68.2314624505929,14.9488537549407,42.197628458498,11.0849802371542,-0.211304347826087,-0.565,103.409090909091,0.910667100590724,0.622871825066308
epiforecasts-EpiExpert_direct,Deaths,GB,3,96.6478458498024,21.4185968379447,51.49604743083,23.7332015810277,-0.203399209486166,-0.437727272727273,141.727272727273,0.910237814892579,0.615096795145118
epiforecasts-EpiExpert_direct,Deaths,GB,4,122.518241106719,28.656581027668,64.5375494071146,29.3241106719368,-0.223162055335968,-0.364090909090909,181,0.757745404750773,0.570864401417467
epiforecasts-EpiExpert_direct,Cases,PL,1,1420.01510144928,182.644086956522,14.3652173913043,1223.00579710145,-0.188115942028986,0.502,1813,1.44083134770474,0.997657412498074
epiforecasts-EpiExpert_direct,Cases,PL,2,1567.78663768116,255.38084057971,15.0463768115942,1297.35942028986,-0.292463768115942,0.546666666666667,2089.73333333333,1.18209573609088,0.938824970703377
epiforecasts-EpiExpert_direct,Cases,PL,3,1971.7947826087,407.707826086957,46.5855072463768,1517.50144927536,-0.396811594202899,0.552,2900.93333333333,1.29824530160891,1.24096550848734
epiforecasts-EpiExpert_direct,Cases,PL,4,2823.90185507246,587.783014492754,89.2028985507247,2146.91594202899,-0.391014492753623,0.518666666666667,4016.73333333333,1.66918928767228,1.82756724295486
epiforecasts-EpiExpert_direct,Deaths,PL,1,69.3642119565218,13.842472826087,3.32880434782609,52.1929347826087,-0.276521739130435,0.464375,102.125,1.14504522098794,1.07371870840972
epiforecasts-EpiExpert_direct,Deaths,PL,2,110.452907608696,16.8713858695652,0.581521739130435,93,-0.154239130434783,0.51125,142.5,1.38658153636338,1.08932708624853
epiforecasts-EpiExpert_direct,Deaths,PL,3,118.868586956522,19.4392391304348,0.358695652173913,99.0706521739131,-0.249347826086957,0.620625,161.25,1.50436324595151,1.15770637201679
epiforecasts-EpiExpert_direct,Deaths,PL,4,146.077173913044,23.1641304347826,0.233695652173913,122.679347826087,-0.325434782608696,0.736875,199.25,1.84023438618109,1.542916178489
epiforecasts-EpiNow2,Cases,CZ,1,11174.2916651249,5701.72737280296,3606.37465309898,1866.18963922294,0.0329139685476411,-0.0270212765957447,16149.1063829787,0.988457909748545,0.667025446363503
epiforecasts-EpiNow2,Cases,CZ,2,18959.037372803,3474.73024976873,14127.1646623497,1357.14246068455,-0.0799444958371878,-0.178723404255319,26822.1276595745,0.757021591723472,0.539234904623165
epiforecasts-EpiNow2,Cases,CZ,3,27499.4811285846,2398.68094357077,24476.0305272895,624.769657724329,-0.120647548566142,-0.292553191489362,32976.1489361702,0.63637739168761,0.507036579644111
epiforecasts-EpiNow2,Cases,CZ,4,31956.8340240518,2015.59535615171,29437.7613320999,503.477335800185,-0.185402405180389,-0.380425531914894,36818.3617021277,0.602496850629011,0.52822379127774
epiforecasts-EpiNow2,Deaths,CZ,1,15.8956397515528,8.89812422360249,3.06211180124224,3.93540372670807,0.0570186335403727,0.0614285714285714,23.2857142857143,0.649478892589982,0.460731914277344
epiforecasts-EpiNow2,Deaths,CZ,2,24.1449316770186,12.0244347826087,3.73291925465839,8.38757763975155,0.0545341614906832,0.0948571428571428,37.2285714285714,0.52496463110686,0.321537247706238
epiforecasts-EpiNow2,Deaths,CZ,3,32.6104099378882,16.8812173913043,6.06459627329193,9.66459627329193,0.0607453416149068,0.0528571428571429,49.4285714285714,0.517674778134227,0.326461278981707
epiforecasts-EpiNow2,Deaths,CZ,4,44.4829440993789,21.1214534161491,13.039751552795,10.3217391304348,-0.0013664596273292,-0.0471428571428571,69.7142857142857,0.558925508696298,0.381863654284325
epiforecasts-EpiNow2,Cases,DE,1,35300.0219888992,26094.3448381129,4100.12488436633,5105.55226641998,0.088418131359852,0.0723404255319149,42673.4680851064,1.28559629681333,1.30887203236798
epiforecasts-EpiNow2,Cases,DE,2,66869.1525346901,30532.2237650324,28743.1517113784,7593.77705827937,-0.0114893617021277,-0.0325531914893617,105760.893617021,1.06404133843556,1.10205950352749
epiforecasts-EpiNow2,Cases,DE,3,132092.259833488,31708.4966512488,89294.0767807586,11089.6864014801,-0.102146160962072,-0.113191489361702,202343.617021277,1.13846321268936,1.34228424007368
epiforecasts-EpiNow2,Cases,DE,4,202384.090453284,30940.9045143386,158275.700277521,13167.4856614246,-0.155800185013876,-0.169574468085106,275349.787234043,1.17294975385917,1.58964785353446
epiforecasts-EpiNow2,Deaths,DE,1,137.213374741201,72.1771428571429,21.7846790890269,43.2515527950311,0.0143685300207039,0.0230952380952381,199.309523809524,1.37906170599766,1.53469138329469
epiforecasts-EpiNow2,Deaths,DE,2,203.958530020704,93.9471428571428,26.5031055900621,83.508281573499,-0.0477432712215321,0.0688095238095238,304.261904761905,1.2069784803486,1.27241244053754
epiforecasts-EpiNow2,Deaths,DE,3,292.129492753623,139.426594202899,25.5165631469979,127.186335403727,-0.0663768115942029,0.0997619047619048,434.928571428571,1.34321685917433,1.46265985476819
epiforecasts-EpiNow2,Deaths,DE,4,396.547784679089,203.192712215321,32.5248447204969,160.830227743271,-0.0787991718426501,0.0785714285714286,585.738095238095,1.41299239531862,1.70741681321602
epiforecasts-EpiNow2,Cases,FR,1,65326.3322479186,28944.5098612396,23810.5263644773,12571.2960222017,0.0477150786308973,-0.0729787234042553,94707.5319148936,0.880772571256324,0.734516283046995
epiforecasts-EpiNow2,Cases,FR,2,197775.211036078,30465.2646901018,149703.801110083,17606.1452358927,-0.0762442183163737,-0.238936170212766,250696.340425532,1.03996960284357,0.947311058284292
epiforecasts-EpiNow2,Cases,FR,3,280352.797483811,32246.7567807586,225570.232192414,22535.8085106383,-0.094745605920444,-0.292127659574468,331546.680851064,0.980704248535092,1.00150570393863
epiforecasts-EpiNow2,Cases,FR,4,320880.776762257,29547.1671415356,266868.216466235,24465.3931544866,-0.179851988899167,-0.334042553191489,376743.234042553,0.917357428532813,0.955697595062519
epiforecasts-EpiNow2,Deaths,FR,1,161.720402173913,100.782358695652,11.8347826086957,49.1032608695652,0.0984782608695652,0.11,234.975,1.10598687340953,1.26924363086271
epiforecasts-EpiNow2,Deaths,FR,2,222.797402173913,129.190880434783,18.8380434782609,74.7684782608696,0.038695652173913,0.08075,337,1.33502177851671,1.26612931744963
epiforecasts-EpiNow2,Deaths,FR,3,335.317489130435,178.479445652174,35.7619565217391,121.076086956522,0.0169565217391304,0.0425,499.975,1.52448367552263,1.38117269422187
epiforecasts-EpiNow2,Deaths,FR,4,482.467054347826,241.520315217391,67.1032608695652,173.84347826087,-0.0330434782608696,-0.00675,725.675,1.63106166222307,1.62692536789504
epiforecasts-EpiNow2,Cases,GB,1,59597.2259666975,13165.6996022202,38705.4560592044,7726.0703052729,-0.0632932469935245,-0.191914893617021,78377.0638297872,0.893132000060853,0.875877137825244
epiforecasts-EpiNow2,Cases,GB,2,104216.223432007,18683.13,76043.1063829787,9489.98704902868,-0.19095282146161,-0.402127659574468,140584.85106383,1.07717764068937,1.08207201490479
epiforecasts-EpiNow2,Cases,GB,3,164512.531119334,21478.6393524514,129334.577243293,13699.3145235893,-0.276059204440333,-0.470851063829787,213696.106382979,1.19188808532297,1.35846819488353
epiforecasts-EpiNow2,Cases,GB,4,205818.665208141,19598.4043385754,172172.115633673,14048.1452358927,-0.301961147086031,-0.511914893617021,251785.063829787,1.15521780509056,1.51614857461181
epiforecasts-EpiNow2,Deaths,GB,1,62.5910144927536,32.2320401337793,22.2619843924192,8.09698996655518,0.0729765886287625,-0.205128205128205,100.153846153846,0.962177480966334,0.768301506344156
epiforecasts-EpiNow2,Deaths,GB,2,102.705117056856,38.510022296544,40.6845039018952,23.510590858417,0.0138907469342252,-0.121025641025641,162.384615384615,0.98024487513608,0.670461153139109
epiforecasts-EpiNow2,Deaths,GB,3,157.363411371237,53.2775696767001,72.9821627647715,31.1036789297659,-0.0329319955406912,-0.104871794871795,243.307692307692,1.08788554288081,0.735142948318032
epiforecasts-EpiNow2,Deaths,GB,4,215.730301003345,73.2286287625418,112.416945373467,30.0847268673356,-0.0195540691192865,-0.15,321.692307692308,1.02342058450114,0.771016723699851
epiforecasts-EpiNow2,Cases,PL,1,6740.88874190564,2590.69817761332,1906.63182238668,2243.55874190564,0.00886216466234968,-0.0627659574468085,10822.5531914894,0.537060860324587,0.371870551760938
epiforecasts-EpiNow2,Cases,PL,2,19534.9738852914,5100.98128584644,5360.18963922294,9073.80296022202,-0.0632932469935245,-0.111276595744681,27892.2553191489,0.584953620790434,0.464572410790926
epiforecasts-EpiNow2,Cases,PL,3,27394.9756244218,6381.58339500463,8938.25809435708,12075.1341350601,-0.1095467160037,-0.153829787234043,39778.1489361702,0.529201848983362,0.505852970006674
epiforecasts-EpiNow2,Cases,PL,4,30627.8385753932,7200.77012025902,12919.5198889917,10507.5485661425,-0.113246993524514,-0.173617021276596,43835.6808510638,0.463020201965228,0.506953022157264
epiforecasts-EpiNow2,Deaths,PL,1,207.89768732655,119.666419981499,17.1581868640148,71.0730804810361,0.088418131359852,0.048936170212766,290.297872340426,1.11958606920317,1.04984544378183
epiforecasts-EpiNow2,Deaths,PL,2,326.967437557817,137.48362627197,24.9740980573543,164.509713228492,-0.00223866790009251,0.0236170212765957,489.36170212766,1.03224047656551,0.810949432944288
epiforecasts-EpiNow2,Deaths,PL,3,476.043922294172,167.410249768733,35.8751156336725,272.758556891767,-0.0151896392229417,0.000851063829787214,697.255319148936,1.05047410043431,0.808408848716718
epiforecasts-EpiNow2,Deaths,PL,4,559.452599444958,184.593209990749,33.2969472710453,341.562442183164,-0.0124144310823312,-0.0142553191489362,803.936170212766,0.910003627137108,0.762978525636212
epiforecasts-weeklygrowth,Cases,CZ,1,28202.375,9642.41847826087,13482.1141304348,5077.84239130435,-0.00478260869565217,-0.1875,38011.75,0.666794303493833,0.449962273086327
epiforecasts-weeklygrowth,Cases,CZ,2,70547.7934782609,22906.7010869565,16091.6086956522,31549.4836956522,-0.167826086956522,0.03375,113697.375,0.925389516264213,0.659165251027988
epiforecasts-weeklygrowth,Cases,CZ,3,126940.819021739,48633.2375,11188.7880434783,67118.7934782609,-0.15695652173913,0.09125,198378.125,1.20823814983499,0.962669238238102
epiforecasts-weeklygrowth,Cases,CZ,4,187690.843478261,87370.1315217391,4015.49456521739,96305.2173913043,-0.0808695652173913,0.145,275440.625,1.58928293008607,1.39336339080713
epiforecasts-weeklygrowth,Cases,DE,1,98162.1032608696,76790.9239130435,8341.65217391304,13029.527173913,0.223478260869565,0.025,125917.625,1.11316422746627,1.13331807844703
epiforecasts-weeklygrowth,Cases,DE,2,209058.032608696,139670.815217391,33474.8369565217,35912.3804347826,0.114782608695652,-2.77555756156289e-17,318483,0.954179152963156,0.988271945464965
epiforecasts-weeklygrowth,Cases,DE,3,330593.070652174,216598.967391304,52312.3423913044,61681.7608695652,0.0930434782608696,-0.025,517921.625,0.825363820714553,0.973130125351215
epiforecasts-weeklygrowth,Cases,DE,4,418148.570652174,290381.75,49014.8967391304,78751.9239130435,0.0930434782608696,1.38777878078145e-17,644443.125,0.769062728028252,1.04227731053367
epiforecasts-weeklygrowth,Cases,FR,1,198480.826086957,118650.27173913,6282.75543478261,73547.7989130435,0.0604347826086957,0.1375,282894.25,1.04349504530538,0.87021795077291
epiforecasts-weeklygrowth,Cases,FR,2,374168.472826087,174918.298913044,26160.4945652174,173089.679347826,-0.07,0.1625,608245.25,0.82313810349104,0.749798672769007
epiforecasts-weeklygrowth,Cases,FR,3,552860.097826087,214300.668478261,63682.2336956522,274877.195652174,-0.167826086956522,0.16875,942108.875,0.826013079842318,0.843533422258232
epiforecasts-weeklygrowth,Cases,FR,4,685784.218478261,242972.886956522,101008.880434783,341802.451086957,-0.178695652173913,0.15,1188529.625,0.85237409594202,0.887998339849099
epiforecasts-weeklygrowth,Cases,GB,1,266306.527173913,68109.9673913044,76218.1521739131,121978.407608696,-0.222173913043478,0.14625,406853.375,1.36343759372785,1.33709666333344
epiforecasts-weeklygrowth,Cases,GB,2,315300.858695652,96156.5108695652,80729.1358695652,138415.211956522,-0.178695652173913,0.0625,482955,1.23911291555,1.24474307539995
epiforecasts-weeklygrowth,Cases,GB,3,312503.239130435,126207.5,56504.8369565217,129790.902173913,-0.0917391304347826,0.0375,473079.5,1.19057146678919,1.35696756372113
epiforecasts-weeklygrowth,Cases,GB,4,330447.695652174,150847.038043478,48070.0815217391,131530.576086957,-0.15695652173913,0.1725,528112.875,1.40619181732513,1.84553571635883
epiforecasts-weeklygrowth,Cases,PL,1,39293.125,12133.1141304348,7283.67391304348,19876.3369565217,-0.0482608695652174,-0.0025,59901.25,1.12975181697388,0.782260377859384
epiforecasts-weeklygrowth,Cases,PL,2,106054.141304348,27398.3097826087,17901.1032608696,60754.7282608696,-0.135217391304348,0.09625,158742.375,1.2153015892142,0.965197186704066
epiforecasts-weeklygrowth,Cases,PL,3,185259.848913044,58237.897826087,12649.0217391304,114372.929347826,-0.135217391304348,0.13125,279477.875,1.48753821108493,1.42190663831068
epiforecasts-weeklygrowth,Cases,PL,4,276804.028804348,107606.501630435,3787.04891304348,165410.47826087,-0.07,0.26625,416587.875,1.85435199030695,2.03029876804392
itwm-dSEIR,Cases,DE,1,16569.2759280936,7921.66890468227,3000.1897993311,5647.41722408027,-0.10428093645485,0.163076923076923,22896.2307692308,0.70815856899868,0.720979787933137
itwm-dSEIR,Cases,DE,2,54246.6239381271,27383.6833026756,11831.0426421405,15031.897993311,-0.105953177257525,0.0655769230769231,76672.4038461538,0.845416426962304,0.875623130527919
itwm-dSEIR,Cases,DE,3,129959.242399666,63589.6989214047,25385.0418060201,40984.5016722408,-0.10428093645485,0.0278846153846154,210914.846153846,1.05048071782259,1.23855008780094
itwm-dSEIR,Cases,DE,4,265387.952140468,121361.795785953,37305.8879598662,106720.268394649,-0.100936454849498,-0.0280769230769231,445158.596153846,1.28850958198662,1.7462610691758
itwm-dSEIR,Deaths,DE,1,109.877934782609,50.3528511705686,30.4498327759197,29.0752508361204,-0.0307023411371238,0.132115384615385,159.153846153846,1.02954557074148,1.14573170239914
itwm-dSEIR,Deaths,DE,2,167.443996655518,86.0301170568562,31.2115384615385,50.2023411371238,-0.0424080267558528,0.146730769230769,235.673076923077,0.941458846454485,0.992498182848152
itwm-dSEIR,Deaths,DE,3,246.233804347826,131.25470735786,26.1730769230769,88.8060200668896,-0.065819397993311,0.197692307692308,365.326923076923,0.992271947173224,1.08050783626635
itwm-dSEIR,Deaths,DE,4,419.775576923077,204.509690635452,33.3403010033445,181.925585284281,-0.0875585284280937,0.203846153846154,679.269230769231,1.15898674723942,1.40048415340898
