model,location,target_type,weights,forecast_date,nmod
UNIPV-BayesINGARCHX,DE,Cases,0.13614711155,2021-06-21,10
epiforecasts-EpiExpert,DE,Deaths,0.0947491957388812,2021-06-21,10
epiforecasts-EpiExpert,PL,Cases,0.0268867711195966,2021-06-21,10
epiforecasts-EpiExpert,PL,Deaths,0.110833493615231,2021-06-21,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.0702991904970031,2021-06-21,10
epiforecasts-EpiExpert_Rt,DE,Deaths,0.0799709979151445,2021-06-21,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.185238145534668,2021-06-21,10
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0789592272731006,2021-06-21,10
epiforecasts-EpiNow2,DE,Cases,0.0847224478122007,2021-06-21,10
epiforecasts-EpiNow2,DE,Deaths,0.0700784362647059,2021-06-21,10
epiforecasts-EpiNow2,PL,Cases,0.127713634511201,2021-06-21,10
epiforecasts-EpiNow2,PL,Deaths,0.0831396954065262,2021-06-21,10
itwm-dSEIR,DE,Cases,0.163932739194114,2021-06-21,10
FIAS_FZJ-Epi1Ger,DE,Deaths,0.0786843261200127,2021-06-28,10
HZI-AgeExtendedSEIR,DE,Deaths,0.135278443618781,2021-06-28,10
IEM_Health-CovidProject,DE,Cases,0.0850235903785203,2021-06-28,10
IEM_Health-CovidProject,DE,Deaths,0.0683347688380769,2021-06-28,10
IEM_Health-CovidProject,PL,Cases,0.151293870187667,2021-06-28,10
ILM-EKF,DE,Cases,0.132035024086348,2021-06-28,10
ILM-EKF,DE,Deaths,0.0777420917990789,2021-06-28,10
ILM-EKF,PL,Cases,0.1428356963004,2021-06-28,10
ILM-EKF,PL,Deaths,0.113422318646571,2021-06-28,10
ITWW-county_repro,PL,Cases,0.111858685775069,2021-06-28,10
ITWW-county_repro,PL,Deaths,0.0683482580581107,2021-06-28,10
Karlen-pypm,DE,Deaths,0.0979607153751389,2021-06-28,10
MIMUW-StochSEIR,PL,Deaths,0.0809140323967496,2021-06-28,10
MIT_CovidAnalytics-DELPHI,DE,Cases,0.0852639935147704,2021-06-28,10
MIT_CovidAnalytics-DELPHI,PL,Cases,0.101710621524374,2021-06-28,10
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0775395495692498,2021-06-28,10
MOCOS-agent1,PL,Cases,0.140423667511448,2021-06-28,10
MOCOS-agent1,PL,Deaths,0.128109297312571,2021-06-28,10
MUNI-ARIMA,DE,Cases,0.0886802671679556,2021-06-28,10
MUNI-ARIMA,PL,Cases,0.0512290695752771,2021-06-28,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.0722673092984121,2021-06-28,10
RobertWalraven-ESG,DE,Cases,0.0827391369994045,2021-06-28,10
RobertWalraven-ESG,DE,Deaths,0.090425421904283,2021-06-28,10
UMass-MechBayes,DE,Deaths,0.0739348281770235,2021-06-28,10
UMass-MechBayes,PL,Deaths,0.152633381546194,2021-06-28,10
UMass-SemiMech,DE,Deaths,0.0762648563572996,2021-06-28,10
UMass-SemiMech,PL,Deaths,0.141474880201961,2021-06-28,10
UNIPV-BayesINGARCHX,DE,Cases,0.106813602920908,2021-06-28,10
epiforecasts-EpiExpert,DE,Cases,0.0903453473474783,2021-06-28,10
epiforecasts-EpiExpert,DE,Deaths,0.142223156621243,2021-06-28,10
epiforecasts-EpiExpert,PL,Cases,0.0353614195767757,2021-06-28,10
epiforecasts-EpiExpert,PL,Deaths,0.103672585930582,2021-06-28,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.110848972506032,2021-06-28,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.103157059772706,2021-06-28,10
epiforecasts-EpiExpert_Rt,PL,Deaths,0.060242749405242,2021-06-28,10
epiforecasts-EpiExpert_direct,DE,Deaths,0.159151391189063,2021-06-28,10
epiforecasts-EpiNow2,DE,Cases,0.112009369326161,2021-06-28,10
epiforecasts-EpiNow2,PL,Cases,0.0898626004778709,2021-06-28,10
epiforecasts-EpiNow2,PL,Deaths,0.0736429469327688,2021-06-28,10
itwm-dSEIR,DE,Cases,0.106240695752423,2021-06-28,10
FIAS_FZJ-Epi1Ger,DE,Cases,0.105201943229063,2021-07-05,10
FIAS_FZJ-Epi1Ger,DE,Deaths,0.0776105854385797,2021-07-05,10
HZI-AgeExtendedSEIR,DE,Deaths,0.113859291282797,2021-07-05,10
IEM_Health-CovidProject,PL,Cases,0.150635034370668,2021-07-05,10
ILM-EKF,DE,Cases,0.124717046774739,2021-07-05,10
ILM-EKF,DE,Deaths,0.0985346650934828,2021-07-05,10
ILM-EKF,PL,Cases,0.132937011598065,2021-07-05,10
ILM-EKF,PL,Deaths,0.0809569299386431,2021-07-05,10
ITWW-county_repro,PL,Cases,0.112882910521226,2021-07-05,10
ITWW-county_repro,PL,Deaths,0.0554650954825966,2021-07-05,10
Karlen-pypm,DE,Cases,0.0824317944624253,2021-07-05,10
Karlen-pypm,DE,Deaths,0.0988871135462581,2021-07-05,10
MIMUW-StochSEIR,PL,Deaths,0.190139953911796,2021-07-05,10
MIT_CovidAnalytics-DELPHI,DE,Cases,0.0834298086542531,2021-07-05,10
MIT_CovidAnalytics-DELPHI,PL,Cases,0.10342447426519,2021-07-05,10
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0628487500246075,2021-07-05,10
MOCOS-agent1,PL,Cases,0.102047549477673,2021-07-05,10
MOCOS-agent1,PL,Deaths,0.101471852676579,2021-07-05,10
MUNI-ARIMA,DE,Cases,0.0775316772730887,2021-07-05,10
MUNI-ARIMA,DE,Deaths,0.0654488246531814,2021-07-05,10
MUNI-ARIMA,PL,Cases,0.0401012477727339,2021-07-05,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.0579334451325879,2021-07-05,10
RobertWalraven-ESG,DE,Cases,0.0753378191734091,2021-07-05,10
RobertWalraven-ESG,DE,Deaths,0.113118912733183,2021-07-05,10
UMass-MechBayes,DE,Deaths,0.0857518768278102,2021-07-05,10
UMass-MechBayes,PL,Deaths,0.171620264466539,2021-07-05,10
UMass-SemiMech,DE,Deaths,0.103821592558564,2021-07-05,10
UMass-SemiMech,PL,Cases,0.0693246690985254,2021-07-05,10
UMass-SemiMech,PL,Deaths,0.144389112785857,2021-07-05,10
UNIPV-BayesINGARCHX,DE,Cases,0.0892750797187854,2021-07-05,10
epiforecasts-EpiExpert,DE,Deaths,0.125988777199211,2021-07-05,10
epiforecasts-EpiExpert,PL,Deaths,0.0873664839341116,2021-07-05,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.108366175238285,2021-07-05,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.151377002945667,2021-07-05,10
epiforecasts-EpiExpert_direct,DE,Deaths,0.116978360666933,2021-07-05,10
epiforecasts-EpiExpert_direct,PL,Deaths,0.0489192128422924,2021-07-05,10
epiforecasts-EpiNow2,DE,Cases,0.138926695870347,2021-07-05,10
epiforecasts-EpiNow2,PL,Cases,0.0793366548176649,2021-07-05,10
epiforecasts-EpiNow2,PL,Deaths,0.0568223439369791,2021-07-05,10
itwm-dSEIR,DE,Cases,0.114781959605605,2021-07-05,10
FIAS_FZJ-Epi1Ger,DE,Cases,0.100917987714844,2021-07-12,10
FIAS_FZJ-Epi1Ger,DE,Deaths,0.0848164217891163,2021-07-12,10
HZI-AgeExtendedSEIR,DE,Deaths,0.0940360590256651,2021-07-12,10
ICM-agentModel,PL,Cases,0.0350235276743198,2021-07-12,10
ICM-agentModel,PL,Deaths,0.0331648301376847,2021-07-12,10
IEM_Health-CovidProject,DE,Cases,0.080879137459315,2021-07-12,10
IEM_Health-CovidProject,PL,Cases,0.168119854111177,2021-07-12,10
ILM-EKF,DE,Cases,0.100435643409114,2021-07-12,10
ILM-EKF,DE,Deaths,0.11890846371332,2021-07-12,10
ILM-EKF,PL,Cases,0.128135478276471,2021-07-12,10
ILM-EKF,PL,Deaths,0.0935890616187559,2021-07-12,10
ITWW-county_repro,DE,Deaths,0.103641543021994,2021-07-12,10
ITWW-county_repro,PL,Cases,0.0667167767602469,2021-07-12,10
ITWW-county_repro,PL,Deaths,0.132447293220961,2021-07-12,10
Karlen-pypm,DE,Cases,0.115797147728052,2021-07-12,10
Karlen-pypm,DE,Deaths,0.109341058089141,2021-07-12,10
MIMUW-StochSEIR,PL,Cases,0.0298007040383584,2021-07-12,10
MIMUW-StochSEIR,PL,Deaths,0.167330243352549,2021-07-12,10
MIT_CovidAnalytics-DELPHI,DE,Cases,0.0906656023922135,2021-07-12,10
MIT_CovidAnalytics-DELPHI,PL,Cases,0.0866369455313401,2021-07-12,10
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0567063906152016,2021-07-12,10
MOCOS-agent1,PL,Cases,0.100667647854116,2021-07-12,10
MOCOS-agent1,PL,Deaths,0.148415469078655,2021-07-12,10
MUNI-ARIMA,DE,Cases,0.0876082096286051,2021-07-12,10
MUNI-ARIMA,DE,Deaths,0.0819268690907742,2021-07-12,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.0361984429024522,2021-07-12,10
RobertWalraven-ESG,DE,Deaths,0.118867944972311,2021-07-12,10
UMass-MechBayes,DE,Deaths,0.110921443913366,2021-07-12,10
UMass-MechBayes,PL,Deaths,0.17496142135084,2021-07-12,10
epiforecasts-EpiExpert,DE,Cases,0.0913688346360144,2021-07-12,10
epiforecasts-EpiExpert,DE,Deaths,0.10205641211091,2021-07-12,10
epiforecasts-EpiExpert,PL,Deaths,0.0667185087510704,2021-07-12,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.113150959945598,2021-07-12,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.164376184030523,2021-07-12,10
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0498717395063639,2021-07-12,10
epiforecasts-EpiExpert_direct,DE,Deaths,0.0754837842734015,2021-07-12,10
epiforecasts-EpiNow2,DE,Cases,0.105677805519034,2021-07-12,10
epiforecasts-EpiNow2,PL,Cases,0.184324438820996,2021-07-12,10
epiforecasts-EpiNow2,PL,Deaths,0.0767950423679184,2021-07-12,10
itwm-dSEIR,DE,Cases,0.113498671567209,2021-07-12,10
HZI-AgeExtendedSEIR,DE,Cases,0.0912201881318368,2021-07-19,10
HZI-AgeExtendedSEIR,DE,Deaths,0.0854171138364195,2021-07-19,10
IEM_Health-CovidProject,DE,Cases,0.0820541728169818,2021-07-19,10
IEM_Health-CovidProject,DE,Deaths,0.0693948315334256,2021-07-19,10
IEM_Health-CovidProject,PL,Cases,0.133470572353297,2021-07-19,10
ILM-EKF,DE,Deaths,0.124195347471103,2021-07-19,10
ILM-EKF,PL,Cases,0.068644779950962,2021-07-19,10
ILM-EKF,PL,Deaths,0.0800527825280033,2021-07-19,10
ITWW-county_repro,DE,Cases,0.173700490204934,2021-07-19,10
ITWW-county_repro,DE,Deaths,0.127810660070216,2021-07-19,10
ITWW-county_repro,PL,Cases,0.124315201908173,2021-07-19,10
ITWW-county_repro,PL,Deaths,0.174676259513062,2021-07-19,10
Karlen-pypm,DE,Cases,0.0961150905250991,2021-07-19,10
Karlen-pypm,DE,Deaths,0.112383938227579,2021-07-19,10
MIT_CovidAnalytics-DELPHI,DE,Cases,0.0796910094801389,2021-07-19,10
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.0710958128170186,2021-07-19,10
MIT_CovidAnalytics-DELPHI,PL,Cases,0.0544795663162882,2021-07-19,10
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0555215164478959,2021-07-19,10
MOCOS-agent1,PL,Cases,0.0933193706967269,2021-07-19,10
MOCOS-agent1,PL,Deaths,0.110767675328347,2021-07-19,10
MUNI-ARIMA,DE,Cases,0.0818647385321403,2021-07-19,10
MUNI-ARIMA,PL,Deaths,0.0422069245838056,2021-07-19,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.101335347443307,2021-07-19,10
RobertWalraven-ESG,DE,Deaths,0.128056421307284,2021-07-19,10
UMass-MechBayes,DE,Deaths,0.136619490351916,2021-07-19,10
UMass-MechBayes,PL,Deaths,0.153492074202924,2021-07-19,10
epiforecasts-EpiExpert,DE,Cases,0.10527981758007,2021-07-19,10
epiforecasts-EpiExpert,DE,Deaths,0.0753418636652908,2021-07-19,10
epiforecasts-EpiExpert,PL,Cases,0.162946618900315,2021-07-19,10
epiforecasts-EpiExpert,PL,Deaths,0.183970769790948,2021-07-19,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.0812608840370917,2021-07-19,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.0818657790893783,2021-07-19,10
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0508431738180608,2021-07-19,10
epiforecasts-EpiExpert_direct,DE,Cases,0.109831591600361,2021-07-19,10
epiforecasts-EpiExpert_direct,PL,Cases,0.0986855430856953,2021-07-19,10
epiforecasts-EpiExpert_direct,PL,Deaths,0.0680357140498501,2021-07-19,10
epiforecasts-EpiNow2,DE,Deaths,0.0696845207197461,2021-07-19,10
epiforecasts-EpiNow2,PL,Cases,0.0809372202558569,2021-07-19,10
epiforecasts-EpiNow2,PL,Deaths,0.0804331097371022,2021-07-19,10
itwm-dSEIR,DE,Cases,0.0989820170913462,2021-07-19,10
CovidMetrics-epiBATS,DE,Cases,0.0834313669853741,2021-07-26,10
FIAS_FZJ-Epi1Ger,DE,Cases,0.076299777171271,2021-07-26,10
HZI-AgeExtendedSEIR,DE,Cases,0.100342665843856,2021-07-26,10
HZI-AgeExtendedSEIR,DE,Deaths,0.0783417228038101,2021-07-26,10
IEM_Health-CovidProject,PL,Cases,0.094858341926767,2021-07-26,10
ILM-EKF,DE,Deaths,0.0780898616445898,2021-07-26,10
ILM-EKF,PL,Cases,0.0584677564017584,2021-07-26,10
ILM-EKF,PL,Deaths,0.0906278285930791,2021-07-26,10
ITWW-county_repro,DE,Cases,0.143726991533847,2021-07-26,10
ITWW-county_repro,DE,Deaths,0.105742186986571,2021-07-26,10
ITWW-county_repro,PL,Cases,0.196735601787542,2021-07-26,10
ITWW-county_repro,PL,Deaths,0.0744292736297163,2021-07-26,10
Karlen-pypm,DE,Cases,0.0850640271511623,2021-07-26,10
Karlen-pypm,DE,Deaths,0.0900272808467589,2021-07-26,10
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.0850928835513055,2021-07-26,10
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0656472867871537,2021-07-26,10
MOCOS-agent1,PL,Cases,0.10530259367042,2021-07-26,10
MOCOS-agent1,PL,Deaths,0.130027010461614,2021-07-26,10
MUNI-ARIMA,DE,Cases,0.0992946214136736,2021-07-26,10
MUNI-ARIMA,DE,Deaths,0.0752564134238391,2021-07-26,10
MUNI-ARIMA,PL,Deaths,0.050377878379055,2021-07-26,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.1172024921012,2021-07-26,10
RobertWalraven-ESG,DE,Deaths,0.0917724878909615,2021-07-26,10
RobertWalraven-ESG,PL,Cases,0.0379392208741953,2021-07-26,10
UMass-MechBayes,DE,Deaths,0.0916856660101783,2021-07-26,10
UMass-MechBayes,PL,Deaths,0.172546957340278,2021-07-26,10
epiforecasts-EpiExpert,DE,Cases,0.105337658836535,2021-07-26,10
epiforecasts-EpiExpert,DE,Deaths,0.174223006555783,2021-07-26,10
epiforecasts-EpiExpert,PL,Cases,0.137468617049664,2021-07-26,10
epiforecasts-EpiExpert,PL,Deaths,0.143954169891054,2021-07-26,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.0950647475834483,2021-07-26,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.0934677499579077,2021-07-26,10
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0734715696722556,2021-07-26,10
epiforecasts-EpiExpert_direct,DE,Cases,0.099291902811617,2021-07-26,10
epiforecasts-EpiExpert_direct,DE,Deaths,0.129768490286203,2021-07-26,10
epiforecasts-EpiExpert_direct,PL,Cases,0.076619815688558,2021-07-26,10
epiforecasts-EpiExpert_direct,PL,Deaths,0.0913426325989653,2021-07-26,10
epiforecasts-EpiNow2,PL,Cases,0.0819378105419876,2021-07-26,10
epiforecasts-EpiNow2,PL,Deaths,0.107575392646829,2021-07-26,10
itwm-dSEIR,DE,Cases,0.112146240669216,2021-07-26,10
CovidMetrics-epiBATS,DE,Cases,0.0770956579154325,2021-08-02,10
FIAS_FZJ-Epi1Ger,DE,Cases,0.0917539700592867,2021-08-02,10
HZI-AgeExtendedSEIR,DE,Cases,0.0842979331876875,2021-08-02,10
HZI-AgeExtendedSEIR,DE,Deaths,0.0825837443728688,2021-08-02,10
IEM_Health-CovidProject,DE,Deaths,0.092657995263694,2021-08-02,10
IEM_Health-CovidProject,PL,Cases,0.0579564632808813,2021-08-02,10
IEM_Health-CovidProject,PL,Deaths,0.0654586862008481,2021-08-02,10
ILM-EKF,DE,Cases,0.0590949158308649,2021-08-02,10
ILM-EKF,PL,Cases,0.0409223871519644,2021-08-02,10
ILM-EKF,PL,Deaths,0.110348050832673,2021-08-02,10
ITWW-county_repro,DE,Cases,0.122232400983257,2021-08-02,10
ITWW-county_repro,DE,Deaths,0.135883575522208,2021-08-02,10
ITWW-county_repro,PL,Cases,0.194988246604598,2021-08-02,10
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.0879904380715635,2021-08-02,10
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0840473536688058,2021-08-02,10
MOCOS-agent1,PL,Cases,0.0925880664315472,2021-08-02,10
MOCOS-agent1,PL,Deaths,0.136381206694806,2021-08-02,10
MUNI-ARIMA,DE,Cases,0.0839264064472189,2021-08-02,10
MUNI-ARIMA,DE,Deaths,0.0799857594772752,2021-08-02,10
MUNI-ARIMA,PL,Deaths,0.056803316811218,2021-08-02,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.0745106851652987,2021-08-02,10
RobertWalraven-ESG,DE,Deaths,0.0889713489584968,2021-08-02,10
RobertWalraven-ESG,PL,Cases,0.0368188303144173,2021-08-02,10
UMass-MechBayes,DE,Deaths,0.0805792460575272,2021-08-02,10
UMass-MechBayes,PL,Deaths,0.188304394805554,2021-08-02,10
epiforecasts-EpiExpert,DE,Cases,0.128047831107261,2021-08-02,10
epiforecasts-EpiExpert,DE,Deaths,0.142714902191208,2021-08-02,10
epiforecasts-EpiExpert,PL,Cases,0.170850099622844,2021-08-02,10
epiforecasts-EpiExpert,PL,Deaths,0.108832078575296,2021-08-02,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.150547414293493,2021-08-02,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.210141169826756,2021-08-02,10
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0941478916784511,2021-08-02,10
epiforecasts-EpiExpert_direct,DE,Cases,0.102251773665346,2021-08-02,10
epiforecasts-EpiExpert_direct,DE,Deaths,0.128081548492817,2021-08-02,10
epiforecasts-EpiExpert_direct,PL,Cases,0.0378352638676913,2021-08-02,10
epiforecasts-EpiExpert_direct,PL,Deaths,0.0579915820116062,2021-08-02,10
epiforecasts-EpiNow2,PL,Cases,0.0833887877340025,2021-08-02,10
epiforecasts-EpiNow2,PL,Deaths,0.0976854387207408,2021-08-02,10
itwm-dSEIR,DE,Cases,0.100751696510152,2021-08-02,10
itwm-dSEIR,DE,Deaths,0.0805514415923421,2021-08-02,10
CovidMetrics-epiBATS,DE,Cases,0.0766658168083667,2021-08-09,10
FIAS_FZJ-Epi1Ger,DE,Cases,0.11330187872357,2021-08-09,10
HZI-AgeExtendedSEIR,DE,Cases,0.0898460880432129,2021-08-09,10
HZI-AgeExtendedSEIR,DE,Deaths,0.0976751609755968,2021-08-09,10
ICM-agentModel,PL,Deaths,0.0561654579178333,2021-08-09,10
IEM_Health-CovidProject,DE,Cases,0.0645162045851468,2021-08-09,10
IEM_Health-CovidProject,DE,Deaths,0.120438684889675,2021-08-09,10
IEM_Health-CovidProject,PL,Cases,0.0606306674837293,2021-08-09,10
IEM_Health-CovidProject,PL,Deaths,0.0825240241248557,2021-08-09,10
ILM-EKF,PL,Cases,0.0414827195267382,2021-08-09,10
ILM-EKF,PL,Deaths,0.117005395909072,2021-08-09,10
ITWW-county_repro,DE,Cases,0.108048325042142,2021-08-09,10
ITWW-county_repro,DE,Deaths,0.0848597438876002,2021-08-09,10
ITWW-county_repro,PL,Cases,0.191646646277229,2021-08-09,10
Karlen-pypm,PL,Cases,0.0604087070580809,2021-08-09,10
Karlen-pypm,PL,Deaths,0.0660900007327329,2021-08-09,10
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.110735404672176,2021-08-09,10
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.108053343966802,2021-08-09,10
MOCOS-agent1,PL,Cases,0.0917724982799033,2021-08-09,10
MOCOS-agent1,PL,Deaths,0.142368399118519,2021-08-09,10
MUNI-ARIMA,DE,Cases,0.0889025151057632,2021-08-09,10
MUNI-ARIMA,DE,Deaths,0.0825599339137287,2021-08-09,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.0884323585276641,2021-08-09,10
RobertWalraven-ESG,DE,Deaths,0.115761438336974,2021-08-09,10
RobertWalraven-ESG,PL,Cases,0.0413341668791466,2021-08-09,10
UMass-MechBayes,DE,Deaths,0.11326667621295,2021-08-09,10
UMass-MechBayes,PL,Deaths,0.171190842253272,2021-08-09,10
epiforecasts-EpiExpert,DE,Cases,0.120143732627084,2021-08-09,10
epiforecasts-EpiExpert,DE,Deaths,0.0760417354476728,2021-08-09,10
epiforecasts-EpiExpert,PL,Cases,0.149150447267814,2021-08-09,10
epiforecasts-EpiExpert,PL,Deaths,0.100148056440022,2021-08-09,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.0915955002743006,2021-08-09,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.190514944200816,2021-08-09,10
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0789200554896968,2021-08-09,10
epiforecasts-EpiExpert_direct,DE,Cases,0.125456242556271,2021-08-09,10
epiforecasts-EpiExpert_direct,DE,Deaths,0.102673637049386,2021-08-09,10
epiforecasts-EpiNow2,PL,Cases,0.0846268444988791,2021-08-09,10
epiforecasts-EpiNow2,PL,Deaths,0.077534424047195,2021-08-09,10
itwm-dSEIR,DE,Cases,0.121523696234143,2021-08-09,10
itwm-dSEIR,DE,Deaths,0.0959875846142408,2021-08-09,10
CovidMetrics-epiBATS,DE,Cases,0.074176513685777,2021-08-16,10
FIAS_FZJ-Epi1Ger,DE,Cases,0.136291339801358,2021-08-16,10
HZI-AgeExtendedSEIR,DE,Cases,0.0868452607188968,2021-08-16,10
HZI-AgeExtendedSEIR,DE,Deaths,0.133717746172328,2021-08-16,10
ICM-agentModel,PL,Deaths,0.0492021334816323,2021-08-16,10
IEM_Health-CovidProject,DE,Cases,0.0984402688853252,2021-08-16,10
IEM_Health-CovidProject,DE,Deaths,0.132110634164601,2021-08-16,10
IEM_Health-CovidProject,PL,Cases,0.0783273396219467,2021-08-16,10
IEM_Health-CovidProject,PL,Deaths,0.107803196841328,2021-08-16,10
ILM-EKF,PL,Cases,0.0441348455589823,2021-08-16,10
ILM-EKF,PL,Deaths,0.114429854716684,2021-08-16,10
ITWW-county_repro,DE,Cases,0.0859172861814765,2021-08-16,10
ITWW-county_repro,DE,Deaths,0.0546397285098971,2021-08-16,10
ITWW-county_repro,PL,Cases,0.144962324668002,2021-08-16,10
Karlen-pypm,DE,Deaths,0.0390673075207107,2021-08-16,10
Karlen-pypm,PL,Cases,0.165195041718586,2021-08-16,10
Karlen-pypm,PL,Deaths,0.108238159305105,2021-08-16,10
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.155073036170215,2021-08-16,10
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.156663361710235,2021-08-16,10
MOCOS-agent1,PL,Cases,0.136114676433378,2021-08-16,10
MOCOS-agent1,PL,Deaths,0.171480832599789,2021-08-16,10
MUNI-ARIMA,DE,Cases,0.100337150692375,2021-08-16,10
MUNI-ARIMA,DE,Deaths,0.0972524918151922,2021-08-16,10
MUNI-ARIMA,PL,Deaths,0.0686699417429112,2021-08-16,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.100320611895636,2021-08-16,10
RobertWalraven-ESG,DE,Deaths,0.180945199888539,2021-08-16,10
RobertWalraven-ESG,PL,Cases,0.0395998845120082,2021-08-16,10
epiforecasts-EpiExpert,DE,Cases,0.0867601329055065,2021-08-16,10
epiforecasts-EpiExpert,DE,Deaths,0.0455640922560733,2021-08-16,10
epiforecasts-EpiExpert,PL,Cases,0.130239826989952,2021-08-16,10
epiforecasts-EpiExpert,PL,Deaths,0.0761536805718468,2021-08-16,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.088306494843145,2021-08-16,10
epiforecasts-EpiExpert_direct,DE,Cases,0.0901043382408633,2021-08-16,10
epiforecasts-EpiExpert_direct,DE,Deaths,0.0885767908092222,2021-08-16,10
epiforecasts-EpiExpert_direct,PL,Cases,0.0509440616670173,2021-08-16,10
epiforecasts-EpiExpert_direct,PL,Deaths,0.0993928984832471,2021-08-16,10
epiforecasts-EpiNow2,PL,Cases,0.110161386934492,2021-08-16,10
epiforecasts-EpiNow2,PL,Deaths,0.0479659405472233,2021-08-16,10
itwm-dSEIR,DE,Cases,0.152821214045277,2021-08-16,10
itwm-dSEIR,DE,Deaths,0.0730529726932216,2021-08-16,10
FIAS_FZJ-Epi1Ger,DE,Cases,0.116981477799936,2021-08-23,10
HZI-AgeExtendedSEIR,DE,Cases,0.110040185781309,2021-08-23,10
HZI-AgeExtendedSEIR,DE,Deaths,0.145144130439501,2021-08-23,10
IEM_Health-CovidProject,DE,Cases,0.0624807979594607,2021-08-23,10
IEM_Health-CovidProject,DE,Deaths,0.123720775742198,2021-08-23,10
IEM_Health-CovidProject,PL,Cases,0.124087329478528,2021-08-23,10
IEM_Health-CovidProject,PL,Deaths,0.228099849966031,2021-08-23,10
ILM-EKF,PL,Cases,0.0571608529146967,2021-08-23,10
ILM-EKF,PL,Deaths,0.109126113287793,2021-08-23,10
ITWW-county_repro,DE,Cases,0.112623651273113,2021-08-23,10
ITWW-county_repro,DE,Deaths,0.0531218020302577,2021-08-23,10
ITWW-county_repro,PL,Cases,0.0916377189801383,2021-08-23,10
ITWW-county_repro,PL,Deaths,0.0529316923905204,2021-08-23,10
Karlen-pypm,DE,Cases,0.0957905999793424,2021-08-23,10
Karlen-pypm,DE,Deaths,0.0400644878233011,2021-08-23,10
Karlen-pypm,PL,Cases,0.166303756454888,2021-08-23,10
Karlen-pypm,PL,Deaths,0.114047043770278,2021-08-23,10
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.186276013643133,2021-08-23,10
MOCOS-agent1,PL,Cases,0.101799212548163,2021-08-23,10
MOCOS-agent1,PL,Deaths,0.199486889477699,2021-08-23,10
MUNI-ARIMA,DE,Cases,0.0861318020792661,2021-08-23,10
MUNI-ARIMA,DE,Deaths,0.106518694124013,2021-08-23,10
MUNI-ARIMA,PL,Deaths,0.0712930791404712,2021-08-23,10
PL_GRedlarski-DistrictsSum,PL,Cases,0.122386518347784,2021-08-23,10
RobertWalraven-ESG,DE,Deaths,0.198411170642236,2021-08-23,10
RobertWalraven-ESG,PL,Cases,0.0374019290052088,2021-08-23,10
RobertWalraven-ESG,PL,Deaths,0.0490935931750076,2021-08-23,10
epiforecasts-EpiExpert,DE,Cases,0.104285725167234,2021-08-23,10
epiforecasts-EpiExpert,DE,Deaths,0.0305748871271274,2021-08-23,10
epiforecasts-EpiExpert,PL,Cases,0.129586662837262,2021-08-23,10
epiforecasts-EpiExpert,PL,Deaths,0.0851222675812124,2021-08-23,10
epiforecasts-EpiExpert_Rt,DE,Cases,0.0882357018048975,2021-08-23,10
epiforecasts-EpiExpert_Rt,PL,Cases,0.0894221399951046,2021-08-23,10
